timestamp_open,timestamp_close,asset_type,action,quantity_asset,quantity_quote,entry_price,exit_price,commission_quote,slippage_quote,pnl_gross_quote,pnl_net_quote
2023-01-01 00:00:00,2023-01-01 00:00:00,BTC_SPOT,BUY,0.03248375812093953,650.0,20000,20000,0.455,0.325,0.0,-0.455
2023-01-01 00:00:00,2023-01-01 00:00:00,BTC_LONG5X,BUY,110.0,110.0,20000,20000,0.077,0.055,0.0,-0.077
2023-01-01 00:00:00,2023-01-01 00:00:00,BTC_SHORT5X,BUY,240.0,240.0,20000,20000,0.168,0.12,0.0,-0.168
2023-01-01 01:00:00,2023-01-01 01:00:00,BTC_SPOT,SELL,0.00036016145811309944,7.27886306846574,20210,20210,0.005095204147926018,0.0,0.06839286008838717,0.06329765594046116
2023-01-01 01:00:00,2023-01-01 01:00:00,BTC_LONG5X,SELL,5.9073573213392905,5.9073573213392905,20210,20210,0.004135150124937504,0.0029536786606696452,0.0,-0.004135150124937504
2023-01-01 01:00:00,2023-01-01 01:00:00,BTC_SHORT5X,BUY,12.311220389805044,12.311220389805044,20210,20210,0.00861785427286353,0.006155610194902522,0.0,-0.00861785427286353
2023-01-01 02:00:00,2023-01-01 02:00:00,BTC_SPOT,SELL,0.0003313341480412139,6.7658433030015885,20420,20420,0.0047360903121011115,0.0,0.1324640790453972,0.12772798873329608
2023-01-01 02:00:00,2023-01-01 02:00:00,BTC_LONG5X,SELL,5.711481684577478,5.711481684577478,20420,20420,0.003998037179204235,0.002855740842288739,0.0,-0.003998037179204235
2023-01-01 02:00:00,2023-01-01 02:00:00,BTC_SHORT5X,BUY,12.4467280586436,12.4467280586436,20420,20420,0.00871270964105052,0.0062233640293218005,0.0,-0.00871270964105052
2023-01-01 03:00:00,2023-01-01 03:00:00,BTC_SPOT,SELL,0.0016399838436037028,35.30885215278772,21530,21530,0.024716196506951404,0.0,2.475121016201235,2.450404819694284
2023-01-01 03:00:00,2023-01-01 03:00:00,BTC_LONG5X,SELL,29.8635611523504,29.8635611523504,21530,21530,0.02090449280664528,0.0149317805761752,0.0,-0.02090449280664528
2023-01-01 03:00:00,2023-01-01 03:00:00,BTC_SHORT5X,BUY,65.14250444148257,65.14250444148257,21530,21530,0.0455997531090378,0.03257125222074129,0.0,-0.0455997531090378
2023-01-01 04:00:00,2023-01-01 04:00:00,BTC_SPOT,SELL,0.00029593487381741163,6.433624156790529,21740,21740,0.0045035369097533706,0.0,0.5087505196257271,0.5042469827159738
2023-01-01 04:00:00,2023-01-01 04:00:00,BTC_LONG5X,SELL,5.37502954840636,5.37502954840636,21740,21740,0.0037625206838844518,0.00268751477420318,0.0,-0.0037625206838844518
