timestamp_open,timestamp_close,asset_type,action,quantity_asset,quantity_quote,entry_price,exit_price,commission_quote,slippage_quote,pnl_gross_quote,pnl_net_quote
2023-01-01 00:00:00,2023-01-01 00:00:00,BTC_SPOT,BUY,0.29985007496251875,6000.0,20000,20000,4.2,3.0,0.0,-4.2
2023-01-01 00:00:00,2023-01-01 00:00:00,BTC_LONG5X,BUY,2000.0,2000.0,20000,20000,1.4,1.0,0.0,-1.4
2023-01-01 00:00:00,2023-01-01 00:00:00,BTC_SHORT5X,BUY,2000.0,2000.0,20000,20000,1.4,1.0,0.0,-1.4
2023-01-01 01:00:00,2023-01-01 01:00:00,BTC_SPOT,SELL,0.0014541319147452962,29.388005997002438,20210,20210,0.020571604197901706,0.0,0.27613237995055867,0.25556077575265695
2023-01-01 01:00:00,2023-01-01 01:00:00,BTC_LONG5X,SELL,94.80599700149878,94.80599700149878,20210,20210,0.06636419790104915,0.04740299850074939,0.0,-0.06636419790104915
2023-01-01 01:00:00,2023-01-01 01:00:00,BTC_SHORT5X,BUY,115.19400299850031,115.19400299850031,20210,20210,0.08063580209895022,0.05759700149925016,0.0,-0.08063580209895022
2023-01-01 02:00:00,2023-01-01 02:00:00,BTC_SPOT,SELL,0.001235926473081851,25.2376185803314,20420,20420,0.01766633300623198,0.0,0.49411104467339434,0.47644471166716235
2023-01-01 02:00:00,2023-01-01 02:00:00,BTC_LONG5X,SELL,91.96340358015391,91.96340358015391,20420,20420,0.06437438250610773,0.045981701790076955,0.0,-0.06437438250610773
2023-01-01 02:00:00,2023-01-01 02:00:00,BTC_SHORT5X,BUY,116.91375655328807,116.91375655328807,20420,20420,0.08183962958730165,0.05845687827664404,0.0,-0.08183962958730165
2023-01-01 03:00:00,2023-01-01 03:00:00,BTC_SPOT,SELL,0.0061359781699877524,132.1076099998363,21530,21530,0.09247532699988542,0.0,9.260633013381469,9.168157686381583
2023-01-01 03:00:00,2023-01-01 03:00:00,BTC_LONG5X,SELL,483.8326945304898,483.8326945304898,21530,21530,0.33868288617134285,0.2419163472652449,0.0,-0.33868288617134285
2023-01-01 03:00:00,2023-01-01 03:00:00,BTC_SHORT5X,BUY,615.65936679587,615.65936679587,21530,21530,0.430961556757109,0.30782968339793504,0.0,-0.430961556757109
2023-01-01 04:00:00,2023-01-01 04:00:00,BTC_SPOT,SELL,0.0011652608550759033,25.332770989350138,21740,21740,0.017732939692545097,0.0,2.003234893786639,1.9855019540940937
2023-01-01 04:00:00,2023-01-01 04:00:00,BTC_LONG5X,SELL,89.93098774976716,89.93098774976716,21740,21740,0.062951691424837,0.04496549387488358,0.0,-0.062951691424837
2023-01-01 04:00:00,2023-01-01 04:00:00,BTC_SHORT5X,BUY,113.78583913352577,113.78583913352577,21740,21740,0.07965008739346804,0.05689291956676289,0.0,-0.07965008739346804
2023-01-01 05:00:00,2023-01-01 05:00:00,BTC_SPOT,BUY,0.013635635885141757,265.34572452499015,19450,19450,0.1857420071674931,0.13267286226249508,0.0,-0.1857420071674931
2023-01-01 05:00:00,2023-01-01 05:00:00,BTC_LONG5X,BUY,973.4840422931943,973.4840422931943,19450,19450,0.681438829605236,0.48674202114659715,0.0,-0.681438829605236
2023-01-01 05:00:00,2023-01-01 05:00:00,BTC_SHORT5X,SELL,1239.1046263356325,1239.1046263356325,19450,19450,0.8673732384349427,0.6195523131678162,0.0,-0.8673732384349427
2023-01-01 06:00:00,2023-01-01 06:00:00,BTC_SPOT,SELL,0.006634386477974522,136.40298598715617,20560,20560,0.09548209019100933,0.0,3.5807110698924167,3.4852289797014073
2023-01-01 06:00:00,2023-01-01 06:00:00,BTC_LONG5X,SELL,494.6962090286986,494.6962090286986,20560,20560,0.346287346320089,0.2473481045143493,0.0,-0.346287346320089
2023-01-01 06:00:00,2023-01-01 06:00:00,BTC_SHORT5X,BUY,628.2583466063354,628.2583466063354,20560,20560,0.4397808426244348,0.3141291733031677,0.0,-0.4397808426244348
2023-01-01 07:00:00,2023-01-01 07:00:00,BTC_SPOT,SELL,0.0012442455317447853,25.842979694339192,20770,20770,0.018090085786037435,0.0,0.9327051142788693,0.9146150284928318
2023-01-01 07:00:00,2023-01-01 07:00:00,BTC_LONG5X,SELL,91.73513411268209,91.73513411268209,20770,20770,0.06421459387887746,0.04586756705634105,0.0,-0.06421459387887746
2023-01-01 07:00:00,2023-01-01 07:00:00,BTC_SHORT5X,BUY,116.06688475707392,116.06688475707392,20770,20770,0.08124681932995174,0.05803344237853696,0.0,-0.08124681932995174
2023-01-01 08:00:00,2023-01-01 08:00:00,BTC_SPOT,SELL,0.0011916086767716993,24.99995003867025,20980,20980,0.017499965027069176,0.0,1.1433604414492156,1.1258604764221465
2023-01-01 08:00:00,2023-01-01 08:00:00,BTC_LONG5X,SELL,91.10573547857166,91.10573547857166,20980,20980,0.06377401483500016,0.04555286773928583,0.0,-0.06377401483500016
2023-01-01 08:00:00,2023-01-01 08:00:00,BTC_SHORT5X,BUY,115.82531151896478,115.82531151896478,20980,20980,0.08107771806327535,0.057912655759482394,0.0,-0.08107771806327535
2023-01-01 09:00:00,2023-01-01 09:00:00,BTC_SPOT,SELL,0.005925365460303414,130.8913230181024,22090,22090,0.09162392611267169,0.0,12.259314495922059,12.167690569809388
2023-01-01 09:00:00,2023-01-01 09:00:00,BTC_LONG5X,SELL,479.3782166734877,479.3782166734877,22090,22090,0.3355647516714414,0.23968910833674387,0.0,-0.3355647516714414
2023-01-01 09:00:00,2023-01-01 09:00:00,BTC_SHORT5X,BUY,609.9912224951454,609.9912224951454,22090,22090,0.42699385574660176,0.3049956112475727,0.0,-0.42699385574660176
2023-01-01 10:00:00,2023-01-01 10:00:00,BTC_SPOT,BUY,0.013295691534384887,263.38631972701114,19800,19800,0.1843704238089078,0.13169315986350558,0.0,-0.1843704238089078
2023-01-01 10:00:00,2023-01-01 10:00:00,BTC_LONG5X,BUY,968.6784648282878,968.6784648282878,19800,19800,0.6780749253798015,0.4843392324141439,0.0,-0.6780749253798015
2023-01-01 10:00:00,2023-01-01 10:00:00,BTC_SHORT5X,SELL,1233.529097469923,1233.529097469923,19800,19800,0.8634703682289461,0.6167645487349616,0.0,-0.8634703682289461
2023-01-01 11:00:00,2023-01-01 11:00:00,BTC_SPOT,SELL,0.0013490404128806395,26.994298661741595,20010,20010,0.018896009063219116,0.0,-0.013497149330867264,-0.03239315839408638
2023-01-01 11:00:00,2023-01-01 11:00:00,BTC_LONG5X,SELL,93.54676175225586,93.54676175225586,20010,20010,0.0654827332265791,0.04677338087612793,0.0,-0.0654827332265791
2023-01-01 11:00:00,2023-01-01 11:00:00,BTC_SHORT5X,BUY,117.7140409154315,117.7140409154315,20010,20010,0.08239982864080204,0.05885702045771575,0.0,-0.08239982864080204
2023-01-01 12:00:00,2023-01-01 12:00:00,BTC_SPOT,SELL,0.006324305265471856,133.5693272067656,21120,21120,0.09349852904473592,0.0,6.953194181070392,6.859695652025656
2023-01-01 12:00:00,2023-01-01 12:00:00,BTC_LONG5X,SELL,489.1823875149521,489.1823875149521,21120,21120,0.34242767126046647,0.24459119375747607,0.0,-0.34242767126046647
2023-01-01 12:00:00,2023-01-01 12:00:00,BTC_SHORT5X,BUY,622.4658086001236,622.4658086001236,21120,21120,0.43572606602008657,0.31123290430006184,0.0,-0.43572606602008657
2023-01-01 13:00:00,2023-01-01 13:00:00,BTC_SPOT,SELL,0.0012003156812418507,25.602733480888674,21330,21330,0.017921913436622073,0.0,1.5716153324988018,1.5536934190621798
2023-01-01 13:00:00,2023-01-01 13:00:00,BTC_LONG5X,SELL,90.88816737395246,90.88816737395246,21330,21330,0.06362171716176672,0.04544408368697623,0.0,-0.06362171716176672
