timestamp,portfolio_value_usdt
2025-05-10 06:10:00+00:00,999.2355440712759
2025-05-10 06:15:00+00:00,999.258349865161
2025-05-10 06:20:00+00:00,999.2605223395741
2025-05-10 06:25:00+00:00,999.3125268887114
2025-05-10 06:30:00+00:00,999.3168930342101
2025-05-10 06:35:00+00:00,999.3122624562542
2025-05-10 06:40:00+00:00,999.2849827367227
2025-05-10 06:45:00+00:00,999.2679817351022
2025-05-10 06:50:00+00:00,999.2802995718853
2025-05-10 06:55:00+00:00,999.3769093134741
2025-05-10 07:00:00+00:00,999.3679484401447
2025-05-10 07:05:00+00:00,999.3510410803271
2025-05-10 07:10:00+00:00,999.315850823364
2025-05-10 07:15:00+00:00,999.337209035986
2025-05-10 07:20:00+00:00,999.2664585122671
2025-05-10 07:25:00+00:00,999.2812540102445
2025-05-10 07:30:00+00:00,999.3003730405018
2025-05-10 07:35:00+00:00,999.2975355829897
2025-05-10 07:40:00+00:00,999.2487454349114
2025-05-10 07:45:00+00:00,999.2535410103125
2025-05-10 07:50:00+00:00,999.2658502015469
2025-05-10 07:55:00+00:00,999.2867031117545
2025-05-10 08:00:00+00:00,999.3184678461089
2025-05-10 08:05:00+00:00,999.3315252347023
2025-05-10 08:10:00+00:00,999.3008835065383
2025-05-10 08:15:00+00:00,999.3075505931231
2025-05-10 08:20:00+00:00,999.3370519081916
2025-05-10 08:25:00+00:00,999.3879849368607
2025-05-10 08:30:00+00:00,999.3716668750362
2025-05-10 08:35:00+00:00,999.3574928864331
2025-05-10 08:40:00+00:00,999.3327011658578
2025-05-10 08:45:00+00:00,999.3181517253628
2025-05-10 08:50:00+00:00,999.2209283506295
2025-05-10 08:55:00+00:00,999.2201715505387
2025-05-10 09:00:00+00:00,999.1541042556757
2025-05-10 09:05:00+00:00,999.1567993881365
2025-05-10 09:10:00+00:00,999.1628092402493
2025-05-10 09:15:00+00:00,999.1624968075948
2025-05-10 09:20:00+00:00,999.1913448803931
2025-05-10 09:25:00+00:00,999.1910625652316
2025-05-10 09:30:00+00:00,999.204828180779
2025-05-10 09:35:00+00:00,999.279156722201
2025-05-10 09:40:00+00:00,999.2267853916335
2025-05-10 09:45:00+00:00,999.2419865744553
2025-05-10 09:50:00+00:00,999.2631451473668
2025-05-10 09:55:00+00:00,999.230863004826
2025-05-10 10:00:00+00:00,999.2420056353423
2025-05-10 10:05:00+00:00,999.2476686720657
2025-05-10 10:10:00+00:00,999.2534648711969
2025-05-10 10:15:00+00:00,999.2566337277007
2025-05-10 10:20:00+00:00,999.2514690821379
2025-05-10 10:25:00+00:00,999.2298125426043
2025-05-10 10:30:00+00:00,999.2449800122831
2025-05-10 10:35:00+00:00,999.2054448051529
2025-05-10 10:40:00+00:00,999.2143826164227
2025-05-10 10:45:00+00:00,999.2146356382614
2025-05-10 10:50:00+00:00,999.2062592664139
2025-05-10 10:55:00+00:00,999.1641785015744
2025-05-10 11:00:00+00:00,999.1546662315918
2025-05-10 11:05:00+00:00,999.1618116902503
2025-05-10 11:10:00+00:00,999.171882510503
2025-05-10 11:15:00+00:00,999.1578740678736
2025-05-10 11:20:00+00:00,999.1708748176318
2025-05-10 11:25:00+00:00,999.1507420773992
2025-05-10 11:30:00+00:00,999.1358992752355
2025-05-10 11:35:00+00:00,999.1350701037857
2025-05-10 11:40:00+00:00,999.1249885561523
2025-05-10 11:45:00+00:00,999.1314181733718
2025-05-10 11:50:00+00:00,999.1280929765335
2025-05-10 11:55:00+00:00,999.1177606282331
2025-05-10 12:00:00+00:00,999.1376477319327
2025-05-10 12:05:00+00:00,999.1503643519662
2025-05-10 12:10:00+00:00,999.160435138526
2025-05-10 12:15:00+00:00,999.1595399188603
2025-05-10 12:20:00+00:00,999.1858092302197
2025-05-10 12:25:00+00:00,999.2025025279534
2025-05-10 12:30:00+00:00,999.2048199261437
2025-05-10 12:35:00+00:00,999.1780714630326
2025-05-10 12:40:00+00:00,999.1717378938322
2025-05-10 12:45:00+00:00,999.1811686172424
2025-05-10 12:50:00+00:00,999.18998048787
2025-05-10 12:55:00+00:00,999.1866804228835
2025-05-10 13:00:00+00:00,999.1964812832957
2025-05-10 13:05:00+00:00,999.178213007324
2025-05-10 13:10:00+00:00,999.1801629469692
2025-05-10 13:15:00+00:00,999.14760297157
2025-05-10 13:20:00+00:00,999.1361722397891
2025-05-10 13:25:00+00:00,999.1511440372942
2025-05-10 13:30:00+00:00,999.1603563185996
2025-05-10 13:35:00+00:00,999.1482447561709
2025-05-10 13:40:00+00:00,999.1471977145243
2025-05-10 13:45:00+00:00,999.1773085461618
2025-05-10 13:50:00+00:00,999.1737643612865
2025-05-10 13:55:00+00:00,999.1556124940132
2025-05-10 14:00:00+00:00,999.1442455508721
2025-05-10 14:05:00+00:00,999.1336179828476
2025-05-10 14:10:00+00:00,999.1307579950798
2025-05-10 14:15:00+00:00,999.1073660871874
2025-05-10 14:20:00+00:00,999.1248054164707
2025-05-10 14:25:00+00:00,999.1123475134082
2025-05-10 14:30:00+00:00,999.1228147578784
2025-05-10 14:35:00+00:00,999.1150313253634
2025-05-10 14:40:00+00:00,999.1244044415517
2025-05-10 14:45:00+00:00,999.1129903116538
2025-05-10 14:50:00+00:00,999.122571104821
2025-05-10 14:55:00+00:00,999.1171055042049
2025-05-10 15:00:00+00:00,999.1196508315827
2025-05-10 15:05:00+00:00,999.1078940676128
2025-05-10 15:10:00+00:00,999.1081074577239
2025-05-10 15:15:00+00:00,999.0932137183604
2025-05-10 15:20:00+00:00,999.100998764905
2025-05-10 15:25:00+00:00,999.1039227183174
2025-05-10 15:30:00+00:00,999.0983351462621
2025-05-10 15:35:00+00:00,999.0712919068881
2025-05-10 15:40:00+00:00,999.0678556869666
2025-05-10 15:45:00+00:00,999.0646135468282
2025-05-10 15:50:00+00:00,999.0485870802113
2025-05-10 15:55:00+00:00,999.04380147802
2025-05-10 16:00:00+00:00,999.0512431469567
2025-05-10 16:05:00+00:00,999.0459625453855
2025-05-10 16:10:00+00:00,999.0502312767491
2025-05-10 16:15:00+00:00,999.0643850849635
2025-05-10 16:20:00+00:00,999.0614400490516
2025-05-10 16:25:00+00:00,999.0559337197882
2025-05-10 16:30:00+00:00,999.0715759911118
2025-05-10 16:35:00+00:00,999.0830670455739
2025-05-10 16:40:00+00:00,999.0594661496023
2025-05-10 16:45:00+00:00,999.05221813673
2025-05-10 16:50:00+00:00,999.0570960915658
2025-05-10 16:55:00+00:00,999.0706725719249
2025-05-10 17:00:00+00:00,999.0769225862118
2025-05-10 17:05:00+00:00,999.0767454343076
2025-05-10 17:10:00+00:00,999.0596425184149
2025-05-10 17:15:00+00:00,999.0831874966101
2025-05-10 17:20:00+00:00,999.0730270494939
2025-05-10 17:25:00+00:00,999.0619061885382
2025-05-10 17:30:00+00:00,999.0774689493549
2025-05-10 17:35:00+00:00,999.0993316362142
2025-05-10 17:40:00+00:00,999.0543598210867
2025-05-10 17:45:00+00:00,999.0162490973737
2025-05-10 17:50:00+00:00,999.0208715976994
2025-05-10 17:55:00+00:00,999.0030694151195
2025-05-10 18:00:00+00:00,999.0109337469604
2025-05-10 18:05:00+00:00,999.0119406073328
2025-05-10 18:10:00+00:00,999.0174890227929
2025-05-10 18:15:00+00:00,999.007764696845
2025-05-10 18:20:00+00:00,998.9984480704823
2025-05-10 18:25:00+00:00,999.0039122167682
2025-05-10 18:30:00+00:00,998.9987326790967
2025-05-10 18:35:00+00:00,998.9910897246292
2025-05-10 18:40:00+00:00,998.9924986755068
2025-05-10 18:45:00+00:00,998.9962405339538
2025-05-10 18:50:00+00:00,999.0059231314151
2025-05-10 18:55:00+00:00,998.999222374622
2025-05-10 19:00:00+00:00,998.9895599247476
2025-05-10 19:05:00+00:00,998.9829392061562
2025-05-10 19:10:00+00:00,998.9821313413651
2025-05-10 19:15:00+00:00,998.9867108999575
2025-05-10 19:20:00+00:00,998.9871698271239
2025-05-10 19:25:00+00:00,998.9886927568859
2025-05-10 19:30:00+00:00,998.9961176403469
2025-05-10 19:35:00+00:00,998.9931093767703
2025-05-10 19:40:00+00:00,998.9915275053188
2025-05-10 19:45:00+00:00,998.991020288239
2025-05-10 19:50:00+00:00,998.984086689755
2025-05-10 19:55:00+00:00,998.983133417613
2025-05-10 20:00:00+00:00,998.9774512980475
2025-05-10 20:05:00+00:00,998.9791531877898
2025-05-10 20:10:00+00:00,998.9834867320413
2025-05-10 20:15:00+00:00,998.9880614961195
2025-05-10 20:20:00+00:00,998.984338861647
2025-05-10 20:25:00+00:00,998.9836655674236
2025-05-10 20:30:00+00:00,998.9836666929066
2025-05-10 20:35:00+00:00,998.9871851214185
2025-05-10 20:40:00+00:00,998.9916833499228
2025-05-10 20:45:00+00:00,998.9934088711764
2025-05-10 20:50:00+00:00,998.9961196204761
2025-05-10 20:55:00+00:00,998.9758041235839
2025-05-10 21:00:00+00:00,998.9820050794309
2025-05-10 21:05:00+00:00,998.9755251958661
2025-05-10 21:10:00+00:00,998.9824377674233
2025-05-10 21:15:00+00:00,998.9793808401882
2025-05-10 21:20:00+00:00,998.978349458779
2025-05-10 21:25:00+00:00,998.9765549931512
2025-05-10 21:30:00+00:00,998.9786549456314
2025-05-10 21:35:00+00:00,998.9819653417596
2025-05-10 21:40:00+00:00,998.9955049327551
2025-05-10 21:45:00+00:00,999.0238598629988
2025-05-10 21:50:00+00:00,999.0325108403363
2025-05-10 21:55:00+00:00,999.0922145678733
2025-05-10 22:00:00+00:00,999.0391117038448
2025-05-10 22:05:00+00:00,999.0452189596697
2025-05-10 22:10:00+00:00,999.0273060252423
2025-05-10 22:15:00+00:00,999.0617672995317
2025-05-10 22:20:00+00:00,999.0455665216343
2025-05-10 22:25:00+00:00,999.0331754047393
2025-05-10 22:30:00+00:00,999.0618487064329
2025-05-10 22:35:00+00:00,999.0752751007644
2025-05-10 22:40:00+00:00,999.0397534611901
2025-05-10 22:45:00+00:00,999.0443628957202
2025-05-10 22:50:00+00:00,999.046555234549
2025-05-10 22:55:00+00:00,999.0199940776436
2025-05-10 23:00:00+00:00,999.021658662236
2025-05-10 23:05:00+00:00,999.0513501499936
2025-05-10 23:10:00+00:00,999.1585256494052
2025-05-10 23:15:00+00:00,999.5402750304179
2025-05-10 23:20:00+00:00,999.7734906822316
2025-05-10 23:25:00+00:00,999.592221014922
2025-05-10 23:30:00+00:00,999.2459861011614
2025-05-10 23:35:00+00:00,999.3307091690384
2025-05-10 23:40:00+00:00,999.196756367852
2025-05-10 23:45:00+00:00,999.3507597524913
2025-05-10 23:50:00+00:00,999.4702658806094
2025-05-10 23:55:00+00:00,999.5339481978201
2025-05-11 00:00:00+00:00,999.5869021095281
2025-05-11 00:05:00+00:00,999.5300834044538
2025-05-11 00:10:00+00:00,999.3693325523974
2025-05-11 00:15:00+00:00,999.2250748522737
2025-05-11 00:20:00+00:00,999.2502826346768
2025-05-11 00:25:00+00:00,998.7982564277968
2025-05-11 00:30:00+00:00,998.9812811204296
2025-05-11 00:35:00+00:00,998.8727452925907
2025-05-11 00:40:00+00:00,999.043476015824
2025-05-11 00:45:00+00:00,999.1713493817034
2025-05-11 00:50:00+00:00,999.0333089523666
2025-05-11 00:55:00+00:00,999.0397818692047
2025-05-11 01:00:00+00:00,998.9318321409119
2025-05-11 01:05:00+00:00,998.9989949249122
2025-05-11 01:10:00+00:00,999.0786009442566
2025-05-11 01:15:00+00:00,998.9530808284879
2025-05-11 01:20:00+00:00,998.9057588154707
2025-05-11 01:25:00+00:00,998.9889048334481
2025-05-11 01:30:00+00:00,999.0441152729533
2025-05-11 01:35:00+00:00,999.0528451126017
2025-05-11 01:40:00+00:00,999.001897089998
2025-05-11 01:45:00+00:00,998.8765269626682
2025-05-11 01:50:00+00:00,998.7810739244455
2025-05-11 01:55:00+00:00,998.8020612263948
2025-05-11 02:00:00+00:00,998.7001703790786
2025-05-11 02:05:00+00:00,998.7160704534306
2025-05-11 02:10:00+00:00,998.7283825412671
2025-05-11 02:15:00+00:00,998.7824182694964
2025-05-11 02:20:00+00:00,998.8542922789503
2025-05-11 02:25:00+00:00,998.7909665923928
2025-05-11 02:30:00+00:00,998.8561687676231
2025-05-11 02:35:00+00:00,998.8278502637916
2025-05-11 02:40:00+00:00,998.7300243102666
2025-05-11 02:45:00+00:00,998.707253467366
2025-05-11 02:50:00+00:00,998.4646142927122
2025-05-11 02:55:00+00:00,998.5313208888867
2025-05-11 03:00:00+00:00,998.4954931458301
2025-05-11 03:05:00+00:00,998.5563092992345
2025-05-11 03:10:00+00:00,998.5577197487901
2025-05-11 03:15:00+00:00,998.6138542199362
2025-05-11 03:20:00+00:00,998.6125980057463
2025-05-11 03:25:00+00:00,998.6267851731263
2025-05-11 03:30:00+00:00,998.5533212845357
2025-05-11 03:35:00+00:00,998.5697133926639
2025-05-11 03:40:00+00:00,998.6418177004693
2025-05-11 03:45:00+00:00,998.6920967416046
2025-05-11 03:50:00+00:00,998.6323897937905
2025-05-11 03:55:00+00:00,998.6156656185635
2025-05-11 04:00:00+00:00,998.6466281945254
2025-05-11 04:05:00+00:00,998.6654494769928
2025-05-11 04:10:00+00:00,998.8078656149806
2025-05-11 04:15:00+00:00,998.8004124701208
2025-05-11 04:20:00+00:00,998.7423183390168
2025-05-11 04:25:00+00:00,998.7370044906912
2025-05-11 04:30:00+00:00,998.7313483041265
2025-05-11 04:35:00+00:00,998.6397112853176
2025-05-11 04:40:00+00:00,998.686298647235
2025-05-11 04:45:00+00:00,998.7009463618396
2025-05-11 04:50:00+00:00,998.6753800977638
2025-05-11 04:55:00+00:00,998.6777120653785
2025-05-11 05:00:00+00:00,998.684559864888
2025-05-11 05:05:00+00:00,998.6461968499738
2025-05-11 05:10:00+00:00,998.6558200793494
2025-05-11 05:15:00+00:00,998.6045882749705
2025-05-11 05:20:00+00:00,998.5809368192806
2025-05-11 05:25:00+00:00,998.5128164679714
2025-05-11 05:30:00+00:00,998.5729862083754
2025-05-11 05:35:00+00:00,998.560188404839
2025-05-11 05:40:00+00:00,998.5672183966276
2025-05-11 05:45:00+00:00,998.5203556707022
2025-05-11 05:50:00+00:00,998.5215968047622
2025-05-11 05:55:00+00:00,998.4917322019177
2025-05-11 06:00:00+00:00,998.5164992965643
2025-05-11 06:05:00+00:00,998.514438355348
2025-05-11 06:10:00+00:00,998.4759725791039
2025-05-11 06:15:00+00:00,998.5399647018374
2025-05-11 06:20:00+00:00,998.5275362968581
2025-05-11 06:25:00+00:00,998.5396765507218
2025-05-11 06:30:00+00:00,998.5585742411232
2025-05-11 06:35:00+00:00,998.5061893382635
2025-05-11 06:40:00+00:00,998.4438253292229
2025-05-11 06:45:00+00:00,998.3946420462631
2025-05-11 06:50:00+00:00,998.431330786505
2025-05-11 06:55:00+00:00,998.4793557667062
2025-05-11 07:00:00+00:00,998.4351070082653
2025-05-11 07:05:00+00:00,998.3760259879267
2025-05-11 07:10:00+00:00,998.4024375314793
2025-05-11 07:15:00+00:00,998.3880660551267
2025-05-11 07:20:00+00:00,998.4359299024788
2025-05-11 07:25:00+00:00,998.3780783920897
2025-05-11 07:30:00+00:00,998.3654780623025
2025-05-11 07:35:00+00:00,998.345642548725
2025-05-11 07:40:00+00:00,998.2888602019719
2025-05-11 07:45:00+00:00,998.3212155108702
2025-05-11 07:50:00+00:00,998.2839440867009
2025-05-11 07:55:00+00:00,998.2740233906718
2025-05-11 08:00:00+00:00,998.3431709922428
2025-05-11 08:05:00+00:00,998.3685002101372
2025-05-11 08:10:00+00:00,998.3895748501543
2025-05-11 08:15:00+00:00,998.4330892686255
2025-05-11 08:20:00+00:00,998.4558484918241
2025-05-11 08:25:00+00:00,998.4083375039621
2025-05-11 08:30:00+00:00,998.3826127133183
2025-05-11 08:35:00+00:00,998.3811418072155
2025-05-11 08:40:00+00:00,998.4520938975379
2025-05-11 08:45:00+00:00,998.3756015545138
2025-05-11 08:50:00+00:00,998.3996871313262
2025-05-11 08:55:00+00:00,998.3822989457956
2025-05-11 09:00:00+00:00,998.4262869548803
2025-05-11 09:05:00+00:00,998.4810717326895
2025-05-11 09:10:00+00:00,998.6075146502691
2025-05-11 09:15:00+00:00,998.564649639311
2025-05-11 09:20:00+00:00,998.5475423125907
2025-05-11 09:25:00+00:00,998.6371286458294
2025-05-11 09:30:00+00:00,998.6041871824382
2025-05-11 09:35:00+00:00,998.6060888824763
2025-05-11 09:40:00+00:00,998.6081315759188
2025-05-11 09:45:00+00:00,998.6487521773677
2025-05-11 09:50:00+00:00,998.7306804455532
2025-05-11 09:55:00+00:00,998.6639000389426
2025-05-11 10:00:00+00:00,998.6710645689082
2025-05-11 10:05:00+00:00,998.6985170663313
2025-05-11 10:10:00+00:00,998.6081351216833
2025-05-11 10:15:00+00:00,998.5774852334732
2025-05-11 10:20:00+00:00,998.731583453726
2025-05-11 10:25:00+00:00,998.7566022565591
2025-05-11 10:30:00+00:00,998.7499145236837
2025-05-11 10:35:00+00:00,998.6841492818694
2025-05-11 10:40:00+00:00,998.6574351421579
2025-05-11 10:45:00+00:00,998.6811649061815
2025-05-11 10:50:00+00:00,998.7042651282682
2025-05-11 10:55:00+00:00,998.8704612916495
2025-05-11 11:00:00+00:00,998.8944749166458
2025-05-11 11:05:00+00:00,998.7852518619769
2025-05-11 11:10:00+00:00,998.6741466408209
2025-05-11 11:15:00+00:00,998.6889264325927
2025-05-11 11:20:00+00:00,998.673371002643
2025-05-11 11:25:00+00:00,998.7586047300915
2025-05-11 11:30:00+00:00,998.7092589935003
2025-05-11 11:35:00+00:00,998.666440019449
2025-05-11 11:40:00+00:00,998.7433268037363
2025-05-11 11:45:00+00:00,998.6879209117672
2025-05-11 11:50:00+00:00,998.7464293298179
2025-05-11 11:55:00+00:00,998.8550199475695
2025-05-11 12:00:00+00:00,998.8645103259887
2025-05-11 12:05:00+00:00,998.9799652494708
2025-05-11 12:10:00+00:00,999.0284351528835
2025-05-11 12:15:00+00:00,998.88819241568
2025-05-11 12:20:00+00:00,998.8690055037498
2025-05-11 12:25:00+00:00,998.8593869209153
2025-05-11 12:30:00+00:00,998.9572584067646
2025-05-11 12:35:00+00:00,998.9229207819978
2025-05-11 12:40:00+00:00,998.763953666708
2025-05-11 12:45:00+00:00,998.8893326900383
2025-05-11 12:50:00+00:00,998.917782664525
2025-05-11 12:55:00+00:00,998.7797602250178
2025-05-11 13:00:00+00:00,998.808061771904
2025-05-11 13:05:00+00:00,998.8221153084909
2025-05-11 13:10:00+00:00,998.7754680175882
2025-05-11 13:15:00+00:00,998.7525538815369
2025-05-11 13:20:00+00:00,998.6602902556797
2025-05-11 13:25:00+00:00,998.5554198652649
2025-05-11 13:30:00+00:00,998.6372724837655
2025-05-11 13:35:00+00:00,998.6904248226051
2025-05-11 13:40:00+00:00,998.5348107833263
2025-05-11 13:45:00+00:00,998.498629981236
2025-05-11 13:50:00+00:00,998.5601641879789
2025-05-11 13:55:00+00:00,998.2651717478352
2025-05-11 14:00:00+00:00,998.316053112466
2025-05-11 14:05:00+00:00,998.2928485013764
2025-05-11 14:10:00+00:00,998.2560420644974
2025-05-11 14:15:00+00:00,998.2185700334612
2025-05-11 14:20:00+00:00,998.2714893283726
2025-05-11 14:25:00+00:00,998.2280936316204
2025-05-11 14:30:00+00:00,998.3256781599491
2025-05-11 14:35:00+00:00,998.3943787231872
2025-05-11 14:40:00+00:00,998.4160064601273
2025-05-11 14:45:00+00:00,998.4060411265124
2025-05-11 14:50:00+00:00,998.348556878907
2025-05-11 14:55:00+00:00,998.3594353620049
2025-05-11 15:00:00+00:00,998.433109002158
2025-05-11 15:05:00+00:00,998.5137672861471
2025-05-11 15:10:00+00:00,998.5958997630115
2025-05-11 15:15:00+00:00,998.6687845597125
2025-05-11 15:20:00+00:00,998.521910844381
2025-05-11 15:25:00+00:00,998.4725476821677
2025-05-11 15:30:00+00:00,998.5056001761684
2025-05-11 15:35:00+00:00,998.422042755028
2025-05-11 15:40:00+00:00,998.4149986243384
2025-05-11 15:45:00+00:00,998.3171752964051
2025-05-11 15:50:00+00:00,998.1845782359255
2025-05-11 15:55:00+00:00,998.3010084006587
2025-05-11 16:00:00+00:00,998.2057834929075
2025-05-11 16:05:00+00:00,998.139802541171
2025-05-11 16:10:00+00:00,998.2174672775702
2025-05-11 16:15:00+00:00,998.1415632034141
2025-05-11 16:20:00+00:00,998.2232161232837
2025-05-11 16:25:00+00:00,998.2344315223303
2025-05-11 16:30:00+00:00,998.1850527515913
2025-05-11 16:35:00+00:00,998.1485957997809
2025-05-11 16:40:00+00:00,998.1555760605551
2025-05-11 16:45:00+00:00,998.0839877751923
2025-05-11 16:50:00+00:00,998.1315664535007
2025-05-11 16:55:00+00:00,998.1648838625215
2025-05-11 17:00:00+00:00,998.1631671095548
2025-05-11 17:05:00+00:00,998.1514117311285
2025-05-11 17:10:00+00:00,998.1947589352468
2025-05-11 17:15:00+00:00,998.2461164691717
2025-05-11 17:20:00+00:00,998.0524969089145
2025-05-11 17:25:00+00:00,998.1002010949815
2025-05-11 17:30:00+00:00,998.0667971319956
2025-05-11 17:35:00+00:00,998.1162541392628
2025-05-11 17:40:00+00:00,998.1481346558542
2025-05-11 17:45:00+00:00,998.1481404062637
2025-05-11 17:50:00+00:00,998.1677667283137
2025-05-11 17:55:00+00:00,998.1598807722149
2025-05-11 18:00:00+00:00,998.1133766589965
2025-05-11 18:05:00+00:00,998.1106945994776
2025-05-11 18:10:00+00:00,998.0938899501755
