asset_key,entry_price,exit_price,qty,pnl_gross_quote,leverage,status
BTC_PERP_LONG,102922.47,110447.79,0.0009532078543931585,35.86597065410958,5.0,
BTC_PERP_SHORT,104225.41621521987,101811.0,0.0010568204653305306,12.758022340351205,5.0,
BTC_PERP_LONG,102525.98822992867,109459.78,0.0010408464343506809,36.0850622020442,5.0,
BTC_SPOT,102922.47,109557.11,0.0034006179602957447,112.80937972048278,5.0,force_closed
BTC_PERP_LONG,102525.98822992867,109557.11,0.0018574906995355398,65.3012164760468,5.0,force_closed
BTC_PERP_SHORT,105116.5361276286,109557.11,0.00437325012391564,-97.09870118802394,5.0,force_closed
