timestamp,open,high,low,close,volume,EMA1,EMA2,EMA3,MA1,MA2,BB_High,BB_Low,BB_Mid,bb_width,ADX,Buy_Signal,Sell_Signal
2025-04-30 21:25:00,0.17305,0.17319,0.17299,0.17318,510535.0,,,,,,,,,,0.0,0,0
2025-04-30 21:30:00,0.17319,0.17323,0.17274,0.17274,614630.0,,,,,,,,,,0.0,0,0
2025-04-30 21:35:00,0.17273,0.1731,0.17273,0.17296,273985.0,,,,,,,,,,0.0,0,0
2025-04-30 21:40:00,0.17296,0.17317,0.17274,0.17275,528073.0,,,,,,,,,,0.0,0,0
2025-04-30 21:45:00,0.17275,0.17292,0.17274,0.17285,399295.0,,,,,,,,,,0.0,0,0
2025-04-30 21:50:00,0.17285,0.17289,0.17245,0.17248,755639.0,,,,,,,,,,0.0,0,0
2025-04-30 21:55:00,0.17247,0.17262,0.17221,0.17256,1065364.0,,,,,,,,,,0.0,0,0
2025-04-30 22:00:00,0.17255,0.17336,0.17252,0.17319,1330170.0,,,,,,,,,,0.0,0,0
2025-04-30 22:05:00,0.1732,0.17347,0.17317,0.17339,1000085.0,,,,,,,,,,0.0,0,0
2025-04-30 22:10:00,0.1734,0.17341,0.17298,0.17319,775311.0,,,,,,,,,,0.0,0,0
2025-04-30 22:15:00,0.17319,0.1732,0.17284,0.1729,1741510.0,,,,,,,,,,0.0,0,0
2025-04-30 22:20:00,0.17291,0.1731,0.1728,0.17283,1206385.0,,,,,,,,,,0.0,0,0
2025-04-30 22:25:00,0.17283,0.17294,0.17251,0.17252,3219696.0,,,,,,,,,,0.0,0,0
2025-04-30 22:30:00,0.17252,0.17267,0.17242,0.17245,1126969.0,,,,,,,,,,0.0,0,0
2025-04-30 22:35:00,0.17244,0.17254,0.17233,0.17238,1229339.0,,,,0.17282466666666665,,,,,,0.0,0,0
2025-04-30 22:40:00,0.17237,0.17255,0.17236,0.17253,1311326.0,,,,0.17278133333333334,,,,,,0.0,0,0
2025-04-30 22:45:00,0.17253,0.17253,0.17197,0.17204,1318711.0,,,,0.17273466666666665,0.17276117647058822,,,,,0.0,0,0
2025-04-30 22:50:00,0.17203,0.17219,0.17192,0.17207,788810.0,,,,0.17267533333333332,0.1726958823529412,,,,,0.0,0,0
2025-04-30 22:55:00,0.17207,0.17247,0.17206,0.1724,908253.0,,,,0.172652,0.17267588235294118,,,,,0.0,0,0
2025-04-30 23:00:00,0.1724,0.17253,0.17228,0.17231,618298.0,0.17262896796659422,,,0.17261600000000002,0.17263764705882353,,,,,0.0,0,0
2025-04-30 23:05:00,0.17232,0.17284,0.17232,0.17255,2049623.0,0.17262144720787095,,,0.17262066666666664,0.17262588235294118,,,,,0.0,0,0
2025-04-30 23:10:00,0.17256,0.17287,0.17254,0.17286,1683709.0,0.17264416652140704,,,0.17264066666666666,0.1726264705882353,,,,,0.0,0,0
2025-04-30 23:15:00,0.17286,0.17294,0.17255,0.17261,1095129.0,0.17264091256698733,,,0.172602,0.17263411764705883,,,,,0.0,0,0
2025-04-30 23:20:00,0.17261,0.17276,0.17249,0.17265,828807.0,0.17264177803679806,,,0.1725526666666667,0.17263941176470587,,,,,0.0,0,0
2025-04-30 23:25:00,0.17265,0.17295,0.17259,0.17272,662229.0,0.17264922774757918,,,0.17252133333333333,0.17261176470588235,,,,,0.0,0,0
2025-04-30 23:30:00,0.17271,0.17299,0.17262,0.17298,459530.0,0.17268072986685737,,,0.17252666666666666,0.17258764705882354,,,,,0.0,0,0
2025-04-30 23:35:00,0.17299,0.17299,0.17262,0.17276,840783.0,0.17268827940334713,,,0.172522,0.17256235294117647,,,,,0.0,0,0
2025-04-30 23:40:00,0.17277,0.1728,0.17245,0.17246,430441.0,0.17266653850779026,,,0.17251800000000003,0.1725364705882353,,,,,15.436147864018452,0,0
2025-04-30 23:45:00,0.17245,0.17248,0.17229,0.17239,521836.0,0.17264020150704834,,,0.172514,0.1725105882352941,,,,,15.103569889632139,0,0
2025-04-30 23:50:00,0.17239,0.17257,0.17236,0.17241,361255.0,0.1726182775539961,0.17268524378131372,,0.172516,0.17250411764705884,,,,,14.432570247346394,0,0
2025-04-30 23:55:00,0.1724,0.1724,0.17221,0.17224,571004.0,0.1725822511202822,0.17265651837606769,,0.17249666666666666,0.17249176470588234,,,,,14.32079481625399,0,0
2025-05-01 00:00:00,0.17224,0.17254,0.17205,0.17253,2848195.0,0.17257727482311247,0.17264835590019234,,0.17252933333333334,0.17250058823529413,,,,,14.716215582682535,0,0
2025-05-01 00:05:00,0.17254,0.17265,0.17227,0.17258,2086141.0,0.1725775343637684,0.17264394584211543,,0.17256333333333332,0.17250352941176472,,,,,14.603469501038632,0,0
2025-05-01 00:10:00,0.17258,0.17285,0.17256,0.17264,1416417.0,0.17258348347198094,0.17264369127165638,,0.1725793333333333,0.17253882352941177,,,,,13.699480167689329,0,0
2025-05-01 00:15:00,0.17264,0.17279,0.1723,0.17258,693625.0,0.17258315171274466,0.17263958215735598,,0.17259733333333332,0.17256882352941175,,,,,13.711914826996134,0,0
2025-05-01 00:20:00,0.17258,0.17288,0.17247,0.17285,1086145.0,0.1726085658353404,0.1726531575020427,,0.17261733333333334,0.17259529411764707,,,,,13.370663740591677,0,0
2025-05-01 00:25:00,0.17284,0.17305,0.17268,0.17268,664593.0,0.1726153690891175,0.17265488927610445,,0.17260533333333333,0.1726170588235294,,,,,12.42292096757391,0,0
2025-05-01 00:30:00,0.17267,0.17282,0.17244,0.1728,919110.0,0.17263295298539205,0.17266425125829127,,0.172618,0.17263176470588237,,,,,12.325928913683216,0,0
2025-05-01 00:35:00,0.17279,0.17297,0.17248,0.17264,684764.0,0.17263362412964042,0.17266268666098217,,0.17261733333333332,0.17261882352941177,,,,,11.690195554792655,0,0
2025-05-01 00:40:00,0.17262,0.17292,0.17262,0.17283,581552.0,0.1726523265934842,0.17267348106995106,0.17270981840652896,0.17262466666666668,0.17263176470588237,,,,,11.099871721537133,0,0
2025-05-01 00:45:00,0.17283,0.17358,0.17282,0.17345,2273208.0,0.17272829548934285,0.17272357906543812,0.17274592482572265,0.172656,0.17267882352941177,,,,,11.981658277019772,0,0
2025-05-01 00:50:00,0.17346,0.17355,0.17327,0.17327,3994790.0,0.17277988639511974,0.17275883202895825,0.17277148946837032,0.17268999999999998,0.17271117647058823,,,,,12.800460078539368,0,0
2025-05-01 00:55:00,0.17326,0.17327,0.17283,0.17303,2779926.0,0.17280370673844167,0.1727763267367674,0.1727840997382059,0.17272799999999996,0.17271411764705882,,,,,12.085839039859673,0,0
2025-05-01 01:00:00,0.17303,0.17364,0.17303,0.17363,1672552.0,0.17288240133478056,0.1728314024311695,0.1728253631656105,0.1728106666666667,0.17276529411764704,,,,,12.335664430042144,0,0
2025-05-01 01:05:00,0.17363,0.17399,0.1734,0.17378,2813493.0,0.1729678869219443,0.17289260227431988,0.17287193081606853,0.172902,0.17284294117647056,,,,,13.280230037672668,0,0
2025-05-01 01:10:00,0.17378,0.1739,0.17363,0.17376,2685031.0,0.17304332626271152,0.17294856341791215,0.17291525126406518,0.17300333333333334,0.17292352941176473,,,,,14.157326673329583,0,0
2025-05-01 01:15:00,0.17376,0.17424,0.17364,0.17385,2642595.0,0.17312015233292946,0.17300672061675654,0.17296084876337908,0.17309133333333332,0.17300823529411763,,,,,15.596533522548734,0,0
2025-05-01 01:20:00,0.17385,0.17448,0.17384,0.1739,4930044.0,0.17319442353931713,0.17306435154470773,0.173006661018824,0.17317933333333332,0.1731058823529412,,,,,17.31770005050347,0,0
2025-05-01 01:25:00,0.1739,0.17397,0.17377,0.17385,614027.0,0.1732568593927155,0.1731150385418234,0.17304779950571064,0.17326,0.1731835294117647,,,,,18.665391439809337,0,0
2025-05-01 01:30:00,0.17385,0.1742,0.17362,0.17416,2485416.0,0.17334287278388547,0.17318245541009286,0.1731020531883589,0.17336533333333334,0.17327647058823528,,,,,20.28874980643288,0,0
2025-05-01 01:35:00,0.17416,0.17441,0.17404,0.1741,5845218.0,0.17341498013780116,0.17324165183524817,0.17315073352063406,0.17344866666666667,0.1733623529411765,,,,,22.10707845559121,0,0
2025-05-01 01:40:00,0.1741,0.17431,0.17377,0.17425,6157762.0,0.17349450583896298,0.17330670655555477,0.17320435627572509,0.17355333333333334,0.17346058823529412,,,,,22.824764597934962,0,0
2025-05-01 01:45:00,0.17424,0.17431,0.17391,0.17399,1613425.0,0.17354169575906175,0.1733507900035835,0.17324268035983606,0.17363266666666669,0.17352764705882354,,,,,23.491187444397017,0,0
2025-05-01 01:50:00,0.17398,0.17431,0.17395,0.17431,1046044.0,0.17361486759153208,0.17341267451948136,0.17329474473252698,0.173744,0.1736235294117647,,,,,24.110008658968923,0,0
2025-05-01 01:55:00,0.1743,0.17447,0.17414,0.17441,1204202.0,0.17369059448757662,0.17347701809886967,0.17334914742850127,0.17384933333333333,0.17371823529411765,,,,,24.997498065968834,0,0
2025-05-01 02:00:00,0.17441,0.17442,0.17408,0.17418,1071292.0,0.17373720453637884,0.17352237176991034,0.1733896768222329,0.173898,0.17380882352941177,,,,,25.57378186352778,0,0
2025-05-01 02:05:00,0.17418,0.17495,0.17405,0.17466,3287850.0,0.17382508981862846,0.17359576713959354,0.17345164380651423,0.17399066666666665,0.17391647058823528,,,,,27.039616133324746,0,0
2025-05-01 02:10:00,0.17466,0.17498,0.17459,0.17466,1695309.0,0.1739046050739972,0.1736644273241359,0.1735105880110745,0.17409933333333336,0.17398764705882352,,,,,28.445902141157273,0,0
2025-05-01 02:15:00,0.17466,0.17502,0.17466,0.17494,1371158.0,0.1740032141145689,0.17374672233548197,0.1735803154251684,0.17418666666666666,0.17408588235294117,,,,,29.814754429598334,0,0
2025-05-01 02:20:00,0.17493,0.17519,0.17489,0.17514,1376721.0,0.1741114794369909,0.17383661121706379,0.17365639759955043,0.17427733333333334,0.17421,,,,,31.349487338027206,0,0
2025-05-01 02:25:00,0.17513,0.17538,0.17501,0.17537,2860844.0,0.17423133853822986,0.1739355395256403,0.17373998796054796,0.17438466666666666,0.17431235294117647,,,,,33.04651976251603,0,0
2025-05-01 02:30:00,0.17536,0.17536,0.17485,0.17489,2197488.0,0.1742940682012556,0.17399711762076028,0.17379608610881392,0.174454,0.17437764705882353,,,,,33.8888942605756,0,0
2025-05-01 02:35:00,0.1749,0.1753,0.1749,0.17509,1665478.0,0.17436987122970746,0.1740676261613564,0.17385920385960346,0.17453333333333332,0.17445588235294118,,,,,34.67109915163092,0,0
2025-05-01 02:40:00,0.1751,0.17533,0.17474,0.17526,4833229.0,0.17445464539830677,0.17414455350578503,0.1739275353786472,0.17462733333333336,0.17453882352941177,,,,,34.65976091873038,0,0
2025-05-01 02:45:00,0.17526,0.17546,0.17486,0.17487,1021658.0,0.1744942029794204,0.17419135650541182,0.17397350926261562,0.17467466666666667,0.17459588235294118,,,,,34.92393260096457,0,0
2025-05-01 02:50:00,0.17486,0.17493,0.17444,0.17457,1514461.0,0.17450142174328515,0.1742157851179659,0.1740026063717563,0.174706,0.17463823529411765,,,,,33.492549001899896,0,0
2025-05-01 02:55:00,0.17457,0.17469,0.17432,0.17436,1081401.0,0.17448795300582942,0.1742250893039036,0.17402004020728037,0.17471333333333336,0.17465,,,,,31.756283858806366,0,0
2025-05-01 03:00:00,0.17436,0.17482,0.17432,0.1748,1276497.0,0.174517671767179,0.174262180316555,0.1740580870264374,0.17476733333333333,0.17469117647058824,,,,,30.49895921649655,0,0
2025-05-01 03:05:00,0.17479,0.17502,0.17474,0.17498,741190.0,0.17456170302744767,0.17430849126387404,0.17410305839100143,0.17481200000000002,0.17473411764705885,,,,,29.84110384394616,0,0
2025-05-01 03:10:00,0.17497,0.17518,0.17456,0.17469,3095178.0,0.17457392178673836,0.1743331047307209,0.17413168968900133,0.1748306666666667,0.17477529411764706,,,,,28.584346750246247,0,0
