timestamp_open,timestamp_close,asset_type,action,quantity_asset,quantity_quote,entry_price,exit_price,commission_quote,slippage_quote,pnl_gross_quote,pnl_net_quote
2025-04-26 22:45:00+00:00,2025-04-26 22:45:00+00:00,BTC_SPOT,BUY,0.006856494039559068,650.0,94753.26,94753.26,0.455,0.325,0.0,-0.455
2025-04-26 22:45:00+00:00,2025-04-26 22:45:00+00:00,BTC_LONG5X,BUY,110.0,110.0,94753.26,94753.26,0.077,0.055,0.0,-0.077
2025-04-26 22:45:00+00:00,2025-04-26 22:45:00+00:00,BTC_SHORT5X,BUY,240.0,240.0,94753.26,94753.26,0.168,0.12,0.0,-0.168
2025-04-27 05:20:00+00:00,2025-04-27 05:20:00+00:00,BTC_SPOT,BUY,5.275994386289242e-05,4.959486269577042,93954.0,93954.0,0.003471640388703929,0.002479743134788521,0.0,-0.003471640388703929
2025-04-27 05:20:00+00:00,2025-04-27 05:20:00+00:00,BTC_LONG5X,BUY,4.516368594368473,4.516368594368473,93954.0,93954.0,0.003161458016057931,0.0022581842971842363,0.0,-0.003161458016057931
2025-04-27 05:20:00+00:00,2025-04-27 05:20:00+00:00,BTC_SHORT5X,SELL,10.350854863945642,10.350854863945642,93954.0,93954.0,0.0072455984047619494,0.005175427431972821,0.0,-0.0072455984047619494
2025-04-28 01:20:00+00:00,2025-04-28 01:20:00+00:00,BTC_SPOT,BUY,6.909436144431624e-05,6.4295422246866565,93008.01,93008.01,0.00450067955728066,0.003214771112343328,0.0,-0.00450067955728066
2025-04-28 01:20:00+00:00,2025-04-28 01:20:00+00:00,BTC_LONG5X,BUY,5.537968097254506,5.537968097254506,93008.01,93008.01,0.003876577668078154,0.002768984048627253,0.0,-0.003876577668078154
2025-04-28 01:20:00+00:00,2025-04-28 01:20:00+00:00,BTC_SHORT5X,SELL,11.988822630479888,11.988822630479888,93008.01,93008.01,0.008392175841335921,0.005994411315239944,0.0,-0.008392175841335921
2025-04-28 03:20:00+00:00,2025-04-28 03:20:00+00:00,BTC_SPOT,SELL,5.792680397719752e-05,5.433891042173627,93806.16,93806.16,0.0038037237295215393,0.0,-0.0603237983269996,-0.06412752205652114
2025-04-28 03:20:00+00:00,2025-04-28 03:20:00+00:00,BTC_LONG5X,SELL,4.74511990221788,4.74511990221788,93806.16,93806.16,0.003321583931552516,0.00237255995110894,0.0,-0.003321583931552516
2025-04-28 03:20:00+00:00,2025-04-28 03:20:00+00:00,BTC_SHORT5X,BUY,10.153478115961065,10.153478115961065,93806.16,93806.16,0.007107434681172745,0.005076739057980532,0.0,-0.007107434681172745
2025-04-28 07:20:00+00:00,2025-04-28 07:20:00+00:00,BTC_SPOT,SELL,5.879646960526293e-05,5.563910506710727,94630.01,94630.01,0.0038947373546975085,0.0,-0.012814198717998548,-0.016708936072696058
2025-04-28 07:20:00+00:00,2025-04-28 07:20:00+00:00,BTC_LONG5X,SELL,4.856220666975375,4.856220666975375,94630.01,94630.01,0.0033993544668827623,0.0024281103334876874,0.0,-0.0033993544668827623
2025-04-28 07:20:00+00:00,2025-04-28 07:20:00+00:00,BTC_SHORT5X,BUY,10.395732186813774,10.395732186813774,94630.01,94630.01,0.007277012530769642,0.005197866093406887,0.0,-0.007277012530769642
2025-04-28 11:05:00+00:00,2025-04-28 11:05:00+00:00,BTC_SPOT,SELL,5.885491761795953e-05,5.6178537323216915,95452.58,95452.58,0.003932497612625184,0.0,0.035561146466765045,0.03162864885413986
2025-04-28 11:05:00+00:00,2025-04-28 11:05:00+00:00,BTC_LONG5X,SELL,4.78447139478935,4.78447139478935,95452.58,95452.58,0.0033491299763525446,0.002392235697394675,0.0,-0.0033491299763525446
2025-04-28 11:05:00+00:00,2025-04-28 11:05:00+00:00,BTC_SHORT5X,BUY,10.377346091078266,10.377346091078266,95452.58,95452.58,0.007264142263754786,0.005188673045539133,0.0,-0.007264142263754786
2025-04-28 13:35:00+00:00,2025-04-28 13:35:00+00:00,BTC_SPOT,BUY,6.190876443825634e-05,5.8599477021728035,94607.27,94607.27,0.0041019633915209625,0.0029299738510864017,0.0,-0.0041019633915209625
2025-04-28 13:35:00+00:00,2025-04-28 13:35:00+00:00,BTC_LONG5X,BUY,4.83846966088511,4.83846966088511,94607.27,94607.27,0.003386928762619577,0.002419234830442555,0.0,-0.003386928762619577
2025-04-28 13:35:00+00:00,2025-04-28 13:35:00+00:00,BTC_SHORT5X,SELL,10.723352968519748,10.723352968519748,94607.27,94607.27,0.007506347077963824,0.0053616764842598745,0.0,-0.007506347077963824
2025-04-28 15:25:00+00:00,2025-04-28 15:25:00+00:00,BTC_SPOT,BUY,6.24419208459982e-05,5.856919517493793,93751.0,93751.0,0.004099843662245655,0.0029284597587468965,0.0,-0.004099843662245655
2025-04-28 15:25:00+00:00,2025-04-28 15:25:00+00:00,BTC_LONG5X,BUY,4.968432506814409,4.968432506814409,93751.0,93751.0,0.0034779027547700864,0.0024842162534072045,0.0,-0.0034779027547700864
2025-04-28 15:25:00+00:00,2025-04-28 15:25:00+00:00,BTC_SHORT5X,SELL,10.84812817485485,10.84812817485485,93751.0,93751.0,0.007593689722398394,0.005424064087427425,0.0,-0.007593689722398394
2025-04-28 19:00:00+00:00,2025-04-28 19:00:00+00:00,BTC_SPOT,SELL,6.136972071275508e-05,5.80523804596271,94594.5,94594.5,0.004063666632173897,0.0,-0.015553166434748798,-0.019616833066922697
2025-04-28 19:00:00+00:00,2025-04-28 19:00:00+00:00,BTC_LONG5X,SELL,4.954645010314337,4.954645010314337,94594.5,94594.5,0.003468251507220036,0.002477322505157169,0.0,-0.003468251507220036
2025-04-28 19:00:00+00:00,2025-04-28 19:00:00+00:00,BTC_SHORT5X,BUY,10.73680333979675,10.73680333979675,94594.5,94594.5,0.007515762337857726,0.0053684016698983756,0.0,-0.007515762337857726
2025-04-29 16:30:00+00:00,2025-04-29 16:30:00+00:00,BTC_SPOT,SELL,6.075752595537898e-05,5.7941997899596345,95365.96,95365.96,0.004055939852971744,0.0,0.031450549430978414,0.02739460957800667
2025-04-29 16:30:00+00:00,2025-04-29 16:30:00+00:00,BTC_LONG5X,SELL,4.378968178301577,4.378968178301577,95365.96,95365.96,0.0030652777248111034,0.0021894840891507885,0.0,-0.0030652777248111034
2025-04-29 16:30:00+00:00,2025-04-29 16:30:00+00:00,BTC_SHORT5X,BUY,10.147371944585984,10.147371944585984,95365.96,95365.96,0.007103160361210189,0.005073685972292992,0.0,-0.007103160361210189
2025-04-29 21:20:00+00:00,2025-04-29 21:20:00+00:00,BTC_SPOT,BUY,6.796916619436491e-05,6.421704815666658,94432.46,94432.46,0.004495193370966661,0.003210852407833329,0.0,-0.004495193370966661
2025-04-29 21:20:00+00:00,2025-04-29 21:20:00+00:00,BTC_LONG5X,BUY,5.353690229265837,5.353690229265837,94432.46,94432.46,0.003747583160486086,0.0026768451146329184,0.0,-0.003747583160486086
2025-04-29 21:20:00+00:00,2025-04-29 21:20:00+00:00,BTC_SHORT5X,SELL,11.799779692827912,11.799779692827912,94432.46,94432.46,0.008259845784979538,0.005899889846413956,0.0,-0.008259845784979538
2025-04-30 13:50:00+00:00,2025-04-30 13:50:00+00:00,BTC_SPOT,BUY,7.212494560567134e-05,6.740799339157093,93413.32,93413.32,0.004718559537409964,0.0033703996695785463,0.0,-0.004718559537409964
2025-04-30 13:50:00+00:00,2025-04-30 13:50:00+00:00,BTC_LONG5X,BUY,5.958307517807754,5.958307517807754,93413.32,93413.32,0.0041708152624654275,0.002979153758903877,0.0,-0.0041708152624654275
2025-04-30 13:50:00+00:00,2025-04-30 13:50:00+00:00,BTC_SHORT5X,SELL,12.724186214242536,12.724186214242536,93413.32,93413.32,0.008906930349969776,0.0063620931071212685,0.0,-0.008906930349969776
2025-04-30 14:30:00+00:00,2025-04-30 14:30:00+00:00,BTC_SPOT,SELL,6.395789050524466e-05,6.030462219537413,94288.01,94288.01,0.004221323553676188,0.0,-0.03580174898138085,-0.04002307253505704
2025-04-30 14:30:00+00:00,2025-04-30 14:30:00+00:00,BTC_LONG5X,SELL,5.153094567675197,5.153094567675197,94288.01,94288.01,0.003607166197372638,0.0025765472838375986,0.0,-0.003607166197372638
2025-04-30 14:30:00+00:00,2025-04-30 14:30:00+00:00,BTC_SHORT5X,BUY,11.156419235196864,11.156419235196864,94288.01,94288.01,0.007809493464637805,0.005578209617598432,0.0,-0.007809493464637805
2025-05-01 05:40:00+00:00,2025-05-01 05:40:00+00:00,BTC_SPOT,SELL,6.228606556734395e-05,5.924305491962514,95114.46,95114.46,0.00414701384437376,0.0,0.016584670254404923,0.012437656410031164
2025-05-01 05:40:00+00:00,2025-05-01 05:40:00+00:00,BTC_LONG5X,SELL,4.763676403342487,4.763676403342487,95114.46,95114.46,0.0033345734823397406,0.0023818382016712433,0.0,-0.0033345734823397406
2025-05-01 05:40:00+00:00,2025-05-01 05:40:00+00:00,BTC_SHORT5X,BUY,10.661173924078042,10.661173924078042,95114.46,95114.46,0.00746282174685463,0.005330586962039021,0.0,-0.00746282174685463
2025-05-01 10:15:00+00:00,2025-05-01 10:15:00+00:00,BTC_SPOT,SELL,7.550379500326917e-05,7.26452213244454,96214.0,96214.0,0.005085165492711178,0.0,0.10308203708738872,0.09799687159467754
